"tax_id","parent_id","rank","tax_name","root","below_root","below_below_root","superkingdom","below_superkingdom","below_below_superkingdom","below_below_below_superkingdom","kingdom","below_kingdom","below_below_kingdom","below_below_below_kingdom","below_below_below_below_kingdom","subkingdom","phylum","below_phylum","below_below_phylum","subphylum","below_subphylum","below_below_subphylum","below_below_below_subphylum","below_below_below_below_subphylum","below_below_below_below_below_subphylum","below_below_below_below_below_below_subphylum","below_below_below_below_below_below_below_subphylum","below_below_below_below_below_below_below_below_subphylum","below_below_below_below_below_below_below_below_below_subphylum","below_below_below_below_below_below_below_below_below_below_subphylum","below_below_below_below_below_below_below_below_below_below_below_subphylum","class","below_class","subclass","below_subclass","order","below_order","below_below_order","suborder","family","below_family","subfamily","below_subfamily","below_below_subfamily","below_below_below_subfamily","below_below_below_below_subfamily","tribe","subtribe","genus","below_genus","subgenus","species_group","species_subgroup","species","below_species","below_below_species","subspecies","below_subspecies","varietas"
"4039","1873447","species","Daucus carota","1","131567","","2759","","","","33090","","","","","","35493","","","131221","3193","58023","78536","58024","3398","1437183","71240","91827","1437201","71274","91882","","","","","4036","","","364270","4037","","241778","","","","","241789","241799","4038","1873447","","","","4039","","","","",""
"1299","1298","species","Deinococcus radiodurans","1","131567","","2","1783272","","","","","","","","","1297","","","","","","","","","","","","","","","188787","","","","118964","","","","183710","","","","","","","","","1298","","","","","1299","","","","",""
"472368","1803640","species","Dorcoceras hygrometricum","1","131567","","2759","","","","33090","","","","","","35493","","","131221","3193","58023","78536","58024","3398","1437183","71240","91827","1437201","71274","91888","","","","","4143","","","","26122","","214597","","","","","214607","1478967","1803640","","","","","472368","","","","",""
"88431","189330","species","Dorea longicatena","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","186801","","","","186802","","","","186803","","","","","","","","","189330","","","","","88431","","","","",""
"1795828","538","species","Eikenella sp. NML03-A-027","1","131567","","2","","","","","","","","","","1224","","","","","","","","","","","","","","","28216","","","","206351","","","","481","","","","","","","","","538","","","","","1795828","","","","",""
"73230","73229","species","Emmonsia crescens","1","131567","","2759","33154","","","4751","","","","","451864","4890","716545","","147538","716546","","","","","","","","","","","147545","","451871","","33183","","","","299071","","","","","","","","","73229","","","","","73230","","","","",""
"1137799","305899","species","Endozoicomonas numazuensis","1","131567","","2","","","","","","","","","","1224","","","","","","","","","","","","","","","1236","","","","135619","","","","2066474","","","","","","","","","305899","","","","","1137799","","","","",""
"33945","1350","species","Enterococcus avium","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","91061","","","","186826","","","","81852","","","","","","","","","1350","","","","","33945","","","","",""
"138948","12059","species","Enterovirus A","1","","","10239","2559587","","","","","","","","","","","","","","","","","","","","","","","","","","","","464095","","","","12058","","","","","","","","","12059","","","","","138948","","","","",""
"138950","12059","species","Enterovirus C","1","","","10239","2559587","","","","","","","","","","","","","","","","","","","","","","","","","","","","464095","","","","12058","","","","","","","","","12059","","","","","138950","","","","",""
"1262981","134224","species","Erysipelotrichaceae bacterium CAG:64","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","526524","","","","526525","","","","128827","134224","","","","","","","","","","","","","1262981","","","","",""
"4155","1502711","species","Erythranthe guttata","1","131567","","2759","","","","33090","","","","","","35493","","","131221","3193","58023","78536","58024","3398","1437183","71240","91827","1437201","71274","91888","","","","","4143","","","","41399","","","","","","","","","1502711","","","","","4155","","","","",""
"562","561","species","Escherichia coli","1","131567","","2","","","","","","","","","","1224","","","","","","","","","","","","","","","1236","","","","91347","","","","543","","","","","","","","","561","","","","","562","","","","",""
"853","216851","species","Faecalibacterium prausnitzii","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","186801","","","","186802","","","","541000","","","","","","","","","216851","","","","","853","","","","",""
"436010","56747","species","Fibularhizoctonia sp. CBS 109695","1","131567","","2759","33154","","","4751","","","","","451864","5204","","","5302","","","","","","","","","","","","155619","","452333","","452334","","","","80628","","","","","","","","","56747","","","","","436010","","","","",""
"36050","569360","species","Fusarium poae","1","131567","","2759","33154","","","4751","","","","","451864","4890","716545","","147538","716546","715989","","","","","","","","","","147550","","222543","","5125","","","","110618","","","","","","","","","5506","","","569360","","36050","","","","",""
"936562","848","species","Fusobacterium sp. CM21","1","131567","","2","","","","","","","","","","32066","","","","","","","","","","","","","","","203490","","","","203491","","","","203492","","","","","","","","","848","","","","","936562","","","","",""
"192259","192258","species","Genlisea aurea","1","131567","","2759","","","","33090","","","","","","35493","","","131221","3193","58023","78536","58024","3398","1437183","71240","91827","1437201","71274","91888","","","","","4143","","","","4196","","","","","","","","","192258","","","","","192259","","","","",""
"29729","3633","species","Gossypium arboreum","1","131567","","2759","","","","33090","","","","","","35493","","","131221","3193","58023","78536","58024","3398","1437183","71240","91827","1437201","71275","91836","","","","","41938","","","","3629","","214907","","","","","","","3633","","","","","29729","","","","",""
"3635","3633","species","Gossypium hirsutum","1","131567","","2759","","","","33090","","","","","","35493","","","131221","3193","58023","78536","58024","3398","1437183","71240","91827","1437201","71275","91836","","","","","41938","","","","3629","","214907","","","","","","","3633","","","","","3635","","","","",""
"5627","5626","species","Grifola frondosa","1","131567","","2759","33154","","","4751","","","","","451864","5204","","","5302","","","","","","","","","","","","155619","355688","","","5303","","","","2028216","","","","","","","","","5626","","","","","5627","","","","",""
"44745","44744","species","Haematococcus lacustris","1","131567","","2759","","","","33090","","","","","","3041","","","","","","","","","","","","","","","3166","","","","3042","","","","35484","","","","","","","","","44744","","","","","44745","","","","",""
"727","724","species","Haemophilus influenzae","1","131567","","2","","","","","","","","","","1224","","","","","","","","","","","","","","","1236","","","","135625","","","","712","","","","","","","","","724","","","","","727","","","","",""
"699431","1075397","species","Halolamina pelagica","1","131567","","2157","","","","","","","","","","28890","2290931","","","","","","","","","","","","","","183963","","","","1644055","","","","1963271","","","","","","","","","1075397","","","","","699431","","","","",""
"4232","4231","species","Helianthus annuus","1","131567","","2759","","","","33090","","","","","","35493","","","131221","3193","58023","78536","58024","3398","1437183","71240","91827","1437201","71274","91882","","","","","4209","","","","4210","","102804","911341","","","","102814","","4231","","","","","4232","","","","",""
