genes	logFC	logCPM	F	PValue	FDR	-logP	Gene name	HIV?
ENSG00000145012	-0.7178345755312909	5.42792432330892	15.5938094563746	0.000284407948068227	0.0136586563318537	1.8645920222038062	LPP	False
ENSG00000156026	-1.22960789762568	5.23316449807619	15.579734260239599	0.000285966147476835	0.0136655010969995	1.8643744386385919	MCU	False
ENSG00000206560	-1.4555946905705	6.680552272913059	15.5371792077918	0.00029073206837908997	0.0137413766519046	1.861969756186486	ANKRD28	False
ENSG00000104870	1.5511784911256399	4.14563081715858	15.527455964303698	0.000291832695218173	0.0137413766519046	1.861969756186486	FCGRT	False
ENSG00000137414	1.3799046767771999	4.28207491200665	15.508038370667501	0.000294043813714277	0.0137413766519046	1.861969756186486	FAM8A1	False
ENSG00000167522	-0.97081241109898	7.772143407416	15.500696778092198	0.000294884399244268	0.0137413766519046	1.861969756186486	ANKRD11	False
ENSG00000078142	-1.05246282092629	5.948882026332161	15.490579592667801	0.000296046923651096	0.0137413766519046	1.861969756186486	PIK3C3	False
ENSG00000151090	-1.8523194840952097	2.34404589045529	15.490160918229	0.00029609513556367597	0.0137413766519046	1.861969756186486	THRB	False
ENSG00000163545	1.27860167922673	4.66721330761984	15.442208825380499	0.000301672008464034	0.0137442347577996	1.861879435501611	NUAK2	False
ENSG00000197461	-0.960672283400853	4.19777702750198	15.4322323475599	0.000302846104039192	0.0137442347577996	1.861879435501611	PDGFA	False
ENSG00000163739	2.81346316551942	2.78801209653646	15.430972026208101	0.00030299476828716897	0.0137442347577996	1.861879435501611	CXCL1	True
ENSG00000260032	-0.807092000326298	6.9800609264870195	15.4144350147964	0.000304952558648719	0.0137442347577996	1.861879435501611	NORAD	False
ENSG00000169756	-1.07370639065188	7.48679156347978	15.4134838341925	0.000305065571312557	0.0137442347577996	1.861879435501611	LIMS1	False
ENSG00000137073	-1.10081498262973	7.21870909666543	15.405532949539301	0.000306011965051637	0.0137442347577996	1.861879435501611	UBAP2	False
ENSG00000204136	-1.43894222198233	4.80305526884086	15.4013411375584	0.000306512159186881	0.0137442347577996	1.861879435501611	GGTA1P	False
ENSG00000200494	-1.29648099760816	4.27275274446088	15.392688544151001	0.000307547364310029	0.0137442347577996	1.861879435501611	RF00019	False
ENSG00000151748	-0.736183585830777	3.5064512119163003	15.3461040929876	0.000313184332151894	0.0138954128302745	1.8571285458821605	SAV1	False
ENSG00000131669	1.49672756209427	5.63585972634075	15.340994686832099	0.00031380917818293197	0.0138954128302745	1.8571285458821605	NINJ1	False
ENSG00000131238	1.1659731383674	3.66309752792206	15.328890970338302	0.00031529461986916097	0.0138974381990731	1.8570652485620203	PPT1	False
ENSG00000107738	1.65927285102945	6.0395419633751395	15.3036477643334	0.000318416469243375	0.0139712462618468	1.854764852260741	VSIR	False
ENSG00000189136	-1.4308830577297398	3.1573933543803903	15.2890733443996	0.000320233691336617	0.0139874019116396	1.8542629459958921	UBE2Q2P1	False
ENSG00000138443	-0.9160817966469158	3.6540718819938998	15.224030007854399	0.000328477665910177	0.0142063424315341	1.8475177212468625	ABI2	False
ENSG00000099860	1.43948094564401	5.19338794739241	15.2193410913269	0.000329080530522225	0.0142063424315341	1.8475177212468625	GADD45B	False
ENSG00000204611	-1.2593186991882799	1.75530321585406	15.2133144586873	0.000329857098254952	0.0142063424315341	1.8475177212468625	ZNF616	False
ENSG00000172354	0.76453558503802	5.5196261860884706	15.203444869105699	0.00033113302052161804	0.0142063424315341	1.8475177212468625	GNB2	False
ENSG00000147036	-1.3231117469088798	2.7245113651918103	15.1198141461744	0.000342155318408439	0.0146142711884808	1.8352228379673985	LANCL3	False
ENSG00000141574	1.2650685227226899	4.680919029335921	15.075090469251599	0.00034820755569892997	0.0148072578641488	1.829525360434366	SECTM1	False
ENSG00000204642	1.20943278735373	5.83540404839085	15.026454360000999	0.000354917274395081	0.0149871071868264	1.8242821866340035	HLA-F	False
ENSG00000140941	-0.976955010276788	7.08305984142398	15.0160630727128	0.00035636838707984	0.0149871071868264	1.8242821866340035	MAP1LC3B	False
ENSG00000164691	0.9499589867415021	5.52082334095622	15.0108790752517	0.000357094649639497	0.0149871071868264	1.8242821866340035	TAGAP	False
ENSG00000146859	-1.12930463084164	5.63060775707126	14.9957295194471	0.00035922599596648503	0.0150112923769025	1.8235819161514253	TMEM140	False
ENSG00000198589	-0.947413400053872	6.49960608135358	14.9433595795262	0.000366697463657328	0.0151471118249004	1.8196701683553724	LRBA	False
ENSG00000204577	1.8472648637274298	3.64621112884724	14.939238447456301	0.000367292312074793	0.0151471118249004	1.8196701683553724	LILRB3	False
ENSG00000101916	1.4319931109732602	2.57977300870837	14.9310471549616	0.000368477668200051	0.0151471118249004	1.8196701683553724	TLR8	False
ENSG00000069275	-0.508592375441011	6.493266063243741	14.929149489538801	0.00036875285184415096	0.0151471118249004	1.8196701683553724	NUCKS1	False
ENSG00000031003	-1.04299840519132	6.9925012657249495	14.9066601146455	0.000372030589800268	0.0152000473292402	1.8181550597660268	FAM13B	False
ENSG00000177324	-1.5675415994078001	5.82429990285069	14.883590283681901	0.000375424796925065	0.0152000473292402	1.8181550597660268	BEND2	False
ENSG00000101162	-1.1278971626213001	9.19116782125981	14.880872962744501	0.000375826729295911	0.0152000473292402	1.8181550597660268	TUBB1	False
ENSG00000139323	-0.968750528771649	4.84704000320586	14.877406462593	0.00037634013381212205	0.0152000473292402	1.8181550597660268	POC1B	False
ENSG00000173542	-1.13767177259557	6.39232125279025	14.8232879706087	0.000384451737364444	0.0154629692532457	1.8107071076698282	MOB1B	False
ENSG00000252316	-1.09053796798888	10.573501865176901	14.8034395779618	0.000387472664509284	0.0155083193630061	1.8094352641412808	RNY4	False
ENSG00000175727	-0.6787953021979	5.27595166887438	14.7859487150275	0.00039015548109023703	0.0155083193630061	1.8094352641412808	MLXIP	False
ENSG00000123505	-0.921670108986292	6.32456758108845	14.7843673019417	0.0003903990060303	0.0155083193630061	1.8094352641412808	AMD1	False
ENSG00000099783	-0.47547781499312997	7.28029909345737	14.7575079269699	0.000394559653942444	0.0156023552076833	1.8068098390496556	HNRNPM	False
ENSG00000155158	-0.853767566950298	2.8415702729779904	14.7482863264323	0.00039599886313916897	0.0156023552076833	1.8068098390496556	TTC39B	False
ENSG00000135821	0.9892895685703829	7.19944082579067	14.6965635176594	0.00040417425371874104	0.0158054929364686	1.8011919549810047	GLUL	False
ENSG00000206503	1.26935563456522	8.19773494775451	14.686481045043301	0.000405788488205375	0.0158054929364686	1.8011919549810047	HLA-A	True
ENSG00000011105	-1.8368115347726297	3.42311448898151	14.6847473515134	0.00040606674072767	0.0158054929364686	1.8011919549810047	TSPAN9	False
ENSG00000143353	-1.2773259832658999	5.21077397971188	14.6615947233013	0.000409801973245502	0.0158404360244476	1.8002328681754813	LYPLAL1	False
ENSG00000142856	-1.2801507576998798	4.21894339834091	14.6588544397348	0.00041024645251340496	0.0158404360244476	1.8002328681754813	ITGB3BP	False
ENSG00000168300	-0.844441712145199	6.94280122991144	14.648433370325801	0.000411941408782173	0.0158425116293798	1.8001759654036935	PCMTD1	False
ENSG00000204304	0.757084935735377	5.2550914604605	14.631214610992998	0.000414758157169669	0.0158875416315826	1.7989432984147784	PBX2	False
ENSG00000169398	-0.995074353149691	6.61945403895269	14.5827491285115	0.00042279578852756297	0.0161314140184054	1.7923275623397963	PTK2	False
ENSG00000109171	-0.8834069688136129	6.609681609791629	14.561966183862697	0.00042629254869024	0.0161647972568133	1.7914297380551718	SLAIN2	False
ENSG00000202354	-1.19165155889108	11.057901431749801	14.557665600056	0.000427019921318492	0.0161647972568133	1.7914297380551718	RNY3	False
ENSG00000156265	-1.7549571736712501	10.019920363180901	14.547130464575801	0.000428807289915655	0.0161690498810774	1.791315499173898	MAP3K7CL	False
ENSG00000180871	1.6585357660910702	5.48872000823392	14.5193040933175	0.000433566221009736	0.0162848822233735	1.7882153780216719	CXCR2	True
ENSG00000169504	-0.749429230947135	5.53311098578132	14.4789825721736	0.000440560972022395	0.0164834692361712	1.7829513781023845	CLIC4	False
ENSG00000140030	0.896732157393842	3.35850751207008	14.4626998532678	0.00044341918185055704	0.0165263527505924	1.781822981580738	GPR65	False
ENSG00000065833	-1.70839049741878	2.6625967382199303	14.394064454040699	0.00045568344996246504	0.0168435673166598	1.7735659234142407	ME1	False
ENSG00000150403	0.964631829231261	3.4778578060718597	14.386344205528099	0.00045708513106517995	0.0168435673166598	1.7735659234142407	TMCO3	False
ENSG00000141480	0.7405272036909258	6.59791588315397	14.379288092697301	0.00045837020201791503	0.0168435673166598	1.7735659234142407	ARRB2	False
ENSG00000164181	-1.31672671144472	5.423983303710541	14.366800975648598	0.000460653705178308	0.0168435673166598	1.7735659234142407	ELOVL7	False
ENSG00000158615	1.4771539427170899	4.74185630758203	14.366529387664599	0.00046070350297111796	0.0168435673166598	1.7735659234142407	PPP1R15B	False
ENSG00000169895	0.833798392982713	4.88362012981403	14.3572964647198	0.000462399807201372	0.0168435673166598	1.7735659234142407	SYAP1	False
ENSG00000151575	-1.4095691918150701	3.69405452462026	14.3332292944366	0.00046685248750738	0.0169418310598073	1.771039653261778	TEX9	False
ENSG00000084070	0.8644642025064542	7.17684616133429	14.310554001589901	0.000471088961742801	0.0169827273365941	1.7699925630839144	SMAP2	False
ENSG00000087095	-1.14748306559571	5.4264428314377104	14.308375635030599	0.000471498075852813	0.0169827273365941	1.7699925630839144	NLK	False
ENSG00000233822	-0.9672945115767321	5.22254450387695	14.2669433269311	0.00047935100474610193	0.0172013949770042	1.7644363317988934	HIST1H2BN	False
ENSG00000185201	1.0973281506916401	7.911811291437191	14.2011037857833	0.000492114497719149	0.0175940046166035	1.7546352984079125	IFITM2	False
ENSG00000142046	-1.14558170811316	3.2773247759607593	14.1139574429005	0.000509561166378546	0.0181361456485099	1.741455005117415	TMEM91	False
ENSG00000134686	1.13420301045673	4.74109397708355	14.1067345668995	0.000511036114823858	0.0181361456485099	1.741455005117415	PHC2	False
ENSG00000146278	0.9790142596306322	7.92083199152086	14.0973589024872	0.000512957380774393	0.0181376468740484	1.741419057733781	PNRC1	False
ENSG00000112763	0.847266123277604	3.68875555360461	14.0828137247192	0.000515953050497712	0.0181769883082278	1.7404780721298925	BTN2A1	False
ENSG00000163872	-0.6429881004775861	4.51674121827464	14.0435079760556	0.000524140819803572	0.0183982957584141	1.7352224040010824	YEATS2	False
ENSG00000100650	0.883610814955018	6.104572826267071	13.991799135505	0.000535121197583663	0.0186406417318066	1.729539140491422	SRSF5	False
ENSG00000123689	3.3349275522039106	8.82635355187819	13.9834887066276	0.000536908388106028	0.0186406417318066	1.729539140491422	G0S2	False
ENSG00000000938	0.6990671607955941	6.46318252637367	13.9627573467491	0.000541394198081356	0.0186406417318066	1.729539140491422	FGR	False
ENSG00000144655	1.8767163603708499	5.75945823062305	13.958725646072303	0.000542271143408732	0.0186406417318066	1.729539140491422	CSRNP1	False
ENSG00000158373	-0.9058022594588541	5.8691574435315	13.9552050787659	0.000543038134089507	0.0186406417318066	1.729539140491422	HIST1H2BD	False
ENSG00000130775	0.8141203409815021	6.520958457438621	13.948904421886802	0.000544413647789676	0.0186406417318066	1.729539140491422	THEMIS2	False
ENSG00000131873	1.2685454615729	3.9965032252697097	13.9423020512648	0.00054585896647074	0.0186406417318066	1.729539140491422	CHSY1	False
ENSG00000113269	0.899976571613044	4.65296441029275	13.937760597363699	0.000546855476756864	0.0186406417318066	1.729539140491422	RNF130	False
ENSG00000171236	2.5552586267834303	3.1860171948724103	13.930627368666599	0.000548424557322396	0.0186406417318066	1.729539140491422	LRG1	False
ENSG00000121892	-0.377896729691094	5.95976188470842	13.8992475597523	0.000555383612902962	0.0187715691014352	1.7264994235100855	PDS5A	False
ENSG00000119922	1.54336163990617	7.1677543346068395	13.895746290190498	0.000556165830623687	0.0187715691014352	1.7264994235100855	IFIT2	False
ENSG00000114541	-0.9765270392734671	5.5279165460566295	13.8651084445782	0.000563060316857271	0.0189380530962482	1.7226646701593842	FRMD4B	False
ENSG00000011600	0.874399572118164	6.77169515045722	13.832902754744	0.000570404727660236	0.0190698992253385	1.719651601972088	TYROBP	False
ENSG00000143776	-1.00348618629636	4.39242476325949	13.8172967605951	0.000573999848402035	0.0190698992253385	1.719651601972088	CDC42BPA	False
ENSG00000011258	-0.7900510397684171	4.74203112198854	13.8055073990571	0.000576731557073992	0.0190698992253385	1.719651601972088	MBTD1	False
ENSG00000106780	1.2811987609003	4.91412543548421	13.785264002786901	0.000581454131062582	0.0190698992253385	1.719651601972088	MEGF9	False
ENSG00000160932	1.5371987138608798	6.93074158655739	13.784910489405998	0.000581536962934372	0.0190698992253385	1.719651601972088	LY6E	False
ENSG00000108244	2.17744780809064	2.71725132132229	13.783055601268101	0.000581971786269975	0.0190698992253385	1.719651601972088	KRT23	False
ENSG00000181804	-1.1946815614508999	4.24557341371604	13.7823975318802	0.000582126133328135	0.0190698992253385	1.719651601972088	SLC9A9	False
ENSG00000035664	1.5843091967341	2.14392271895532	13.7795919432967	0.0005827846546643389	0.0190698992253385	1.719651601972088	DAPK2	False
ENSG00000181631	1.5802813035791499	3.3240270041543103	13.761569957907	0.00058703348199162	0.0191440344650848	1.7179665325317548	P2RY13	False
ENSG00000243646	1.1310279109266599	2.7279987605021603	13.7359621658652	0.000593126916357728	0.0192776233117884	1.714946510173875	IL10RB	False
ENSG00000090975	-0.904587014727212	3.7491206194492204	13.7206395903071	0.000596804780240742	0.0193157191602568	1.7140891176244264	PITPNM2	False
ENSG00000186529	2.40269405756433	2.10592998635281	13.7091677139698	0.000599574082582468	0.0193157191602568	1.7140891176244264	CYP4F3	False
ENSG00000241839	0.527551125374512	5.31688413872597	13.706161334007199	0.0006003020561563269	0.0193157191602568	1.7140891176244264	PLEKHO2	False
ENSG00000102804	-1.2253472325656	7.76469408027498	13.6782148296855	0.000607113816742039	0.0194699989136575	1.7106340727117386	TSC22D1	False
ENSG00000081320	0.705385437301145	7.118375717555339	13.6607719680059	0.0006114066100319191	0.0195427417438348	1.7090145071122218	STK17B	False
ENSG00000150637	-1.28381058875798	7.475129130539661	13.632972333858302	0.000618314469357574	0.0196854216672694	1.7058552780641523	CD226	False
ENSG00000160593	1.12092950541971	5.34455798311177	13.6264420649615	0.000619949050745871	0.0196854216672694	1.7058552780641523	JAML	False
ENSG00000162614	-1.4060981900971499	7.2197252526631	13.6164420048914	0.000622460976851946	0.0197003797034487	1.7055254032027038	NEXN	False
ENSG00000146676	0.7212605879326328	3.75462987812081	13.591274287688599	0.000628830440194392	0.019836928886263	1.7025255635825245	PURB	False
ENSG00000196911	-1.01094353532937	4.94456440247029	13.562040129284402	0.000636315321686373	0.0199535305715105	1.6999802492471339	KPNA5	False
ENSG00000114098	-0.7174412976473991	4.96472419785071	13.5463702529846	0.0006403658874637611	0.0199535305715105	1.6999802492471339	ARMC8	False
ENSG00000230989	-0.792765270735577	5.7366935979068305	13.545777510276698	0.000640519639843939	0.0199535305715105	1.6999802492471339	HSBP1	False
ENSG00000198909	0.47627339658777507	5.077101530293411	13.538226034633698	0.000642481834675397	0.0199535305715105	1.6999802492471339	MAP3K3	False
ENSG00000152484	-0.704330727963856	5.796868567582901	13.5367653375646	0.000642862116206336	0.0199535305715105	1.6999802492471339	USP12	False
ENSG00000153071	-1.13439405524849	6.61183977556229	13.524142558111201	0.000646158255815242	0.0199915565493094	1.6991533902511489	DAB2	False
ENSG00000137601	-1.10828358939159	5.296853364657481	13.504770385626099	0.000651251507277642	0.0200847629385018	1.6971332899023435	NEK1	False
ENSG00000101457	0.956752305223866	3.2647482686320495	13.491347922737699	0.000654805274595394	0.020130048776017	1.6961551727949338	DNTTIP1	False
ENSG00000226950	-1.10006248736199	1.7532709469891998	13.482219065164001	0.0006572339218635179	0.0201405684055509	1.6959282769844446	DANCR	False
ENSG00000179820	1.7180396212881202	6.06025518428578	13.4415463848441	0.000668170390334829	0.020384038976363997	1.6907097589285531	MYADM	False
ENSG00000160551	-0.888250596575802	7.07876976555076	13.437008938773	0.000669402295193971	0.020384038976363997	1.6907097589285531	TAOK1	False
ENSG00000175197	1.86897954551619	4.6778644321623	13.3781929666835	0.000685588981912428	0.0207794567031662	1.682365811634544	DDIT3	False
ENSG00000235257	-1.52363746082398	3.37819881067513	13.3723378440066	0.000687222780331789	0.0207794567031662	1.682365811634544	ITGA9-AS1	False
