index,SAMPLE_100008_1,SAMPLE_100008_2,SAMPLE_100008_3,SAMPLE_100137_1,SAMPLE_100137_2,SAMPLE_100137_3,SAMPLE_100177_1,SAMPLE_100177_2,SAMPLE_100177_3,SAMPLE_100200_1,SAMPLE_100200_2,SAMPLE_100200_3,SAMPLE_100206_1,SAMPLE_100206_2,SAMPLE_100206_3,SAMPLE_100217_1,SAMPLE_100217_2,SAMPLE_100217_3,SAMPLE_100248_1,SAMPLE_100248_2,SAMPLE_100248_3,SAMPLE_100255_1,SAMPLE_100255_2,SAMPLE_100255_3,SAMPLE_100256_1,SAMPLE_100256_2,SAMPLE_100256_3,SAMPLE_100257_1,SAMPLE_100257_2,SAMPLE_100257_3,SAMPLE_100261_1,SAMPLE_100261_2,SAMPLE_100261_3,SAMPLE_100267_1,SAMPLE_100267_2,SAMPLE_100267_3,SAMPLE_100306_1,SAMPLE_100306_2,SAMPLE_100306_3,SAMPLE_100337_1,SAMPLE_100337_2,SAMPLE_100337_3
83,319.0,142.0,2012.0,161.0,748,3335,4180.0,441.0,2271.0,509.0,450,7848,7671,11.0,3321,1030,82.0,1714.0,132.0,589.0,60.0,1471.0,6.0,428.0,6773.0,3.0,834.0,143.0,977.0,1837,7848.0,807,598,7.0,709.0,30.0,1011,206.0,478.0,1250.0,2239.0,4305.0
84,320.0,141.0,2006.0,164.0,743,3305,4200.0,454.0,2367.0,529.0,452,7673,7661,10.0,3345,1024,80.0,1762.0,133.0,581.0,38.0,1483.0,6.0,431.0,6897.0,3.0,835.0,141.0,978.0,1831,7762.0,806,613,6.0,690.0,30.0,1019,210.0,479.0,1225.0,2215.0,4167.0
85,329.0,142.0,2039.0,167.0,754,3341,4317.0,468.0,2424.0,554.0,466,7707,7813,12.0,3424,1044,86.0,1799.0,133.0,594.0,45.0,1522.0,6.0,451.0,7271.0,3.0,941.0,143.0,975.0,1844,7827.0,811,632,7.0,717.0,33.0,1056,211.0,482.0,1263.0,2213.0,4253.0
86,334.0,144.0,1992.0,170.0,759,3381,4411.0,473.0,2426.0,571.0,474,7688,7785,11.0,3465,1069,86.0,1835.0,134.0,597.0,46.0,1559.0,6.0,461.0,7518.0,3.0,930.0,145.0,994.0,1850,7721.0,822,634,6.0,730.0,32.0,1091,224.0,487.0,1291.0,2224.0,4350.0
87,348.0,152.0,2047.0,176.0,776,3455,4562.0,486.0,2536.0,613.0,494,7662,7802,12.0,3593,1133,89.0,1896.0,136.0,608.0,48.0,1600.0,6.0,458.0,7760.0,3.0,955.0,144.0,1033.0,1997,7769.0,812,641,7.0,737.0,31.0,1105,224.0,485.0,1328.0,2207.0,4429.0
88,350.0,154.0,2050.0,172.0,775,3422,4626.0,482.0,2586.0,618.0,501,7668,7591,12.0,3594,1140,87.0,1926.0,139.0,605.0,48.0,1559.0,6.0,467.0,7781.0,3.0,971.0,144.0,1048.0,2090,7642.0,824,658,7.0,763.0,36.0,1110,224.0,494.0,1322.0,2172.0,4456.0
89,363.0,163.0,2061.0,175.0,787,3439,4758.0,489.0,2722.0,618.0,510,7848,7759,12.0,3555,1168,89.0,1997.0,137.0,640.0,52.0,1639.0,6.0,487.0,7921.0,3.0,992.0,149.0,1075.0,2180,7881.0,850,711,7.0,806.0,38.0,1130,228.0,526.0,1355.0,2291.0,4577.0
90,363.0,154.0,2001.0,179.0,783,3396,4673.0,480.0,2656.0,614.0,501,7654,7603,12.0,3489,1147,88.0,1964.0,135.0,619.0,51.0,1596.0,6.0,471.0,7713.0,3.0,967.0,145.0,1039.0,2125,7651.0,816,701,7.0,804.0,37.0,1072,221.0,518.0,1381.0,2135.0,4468.0
91,375.0,165.0,2038.0,181.0,792,3438,4822.0,491.0,2740.0,618.0,509,7802,7868,13.0,3553,1175,88.0,2003.0,137.0,649.0,53.0,1657.0,6.0,488.0,7897.0,4.0,993.0,147.0,1071.0,2194,7868.0,801,712,7.0,827.0,43.0,1118,230.0,522.0,1425.0,2192.0,4600.0
92,384.0,163.0,2102.0,182.0,797,3483,4814.0,492.0,2744.0,615.0,510,7826,7859,13.0,3602,1205,94.0,2013.0,137.0,606.0,54.0,1630.0,6.0,482.0,7849.0,4.0,989.0,150.0,1068.0,2310,7777.0,814,714,7.0,869.0,43.0,1120,232.0,524.0,1419.0,2202.0,4612.0
93,396.0,160.0,2209.0,185.0,807,3512,4931.0,499.0,2764.0,617.0,531,7861,7803,12.0,3761,1195,92.0,2034.0,137.0,617.0,55.0,1652.0,6.0,496.0,7818.0,5.0,987.0,152.0,1045.0,2394,7799.0,766,739,7.0,891.0,42.0,1168,224.0,528.0,1440.0,2193.0,4648.0
94,413.0,162.0,2235.0,190.0,818,3570,4877.0,482.0,2732.0,618.0,539,7854,7908,12.0,3822,1198,93.0,2063.0,138.0,649.0,56.0,1668.0,6.0,507.0,7786.0,5.0,996.0,170.0,1052.0,2308,7840.0,782,755,7.0,905.0,42.0,1166,227.0,530.0,1461.0,2199.0,4679.0
95,415.0,162.0,2236.0,190.0,817,3590,4886.0,480.0,2745.0,647.0,543,7737,7505,13.0,3732,1206,92.0,2072.0,137.0,650.0,56.0,1684.0,6.0,520.0,7806.0,5.0,1004.0,173.0,1079.0,2303,7846.0,787,759,7.0,905.0,44.0,1143,226.0,531.0,1480.0,2218.0,4719.0
96,428.0,169.0,2244.0,194.0,834,3624,4946.0,481.0,2776.0,634.0,543,7883,7650,14.0,3795,1206,97.0,2060.0,142.0,650.0,56.0,1687.0,6.0,549.0,7875.0,5.0,1004.0,174.0,1115.0,2299,7830.0,790,780,8.0,942.0,44.0,1145,227.0,501.0,1518.0,2318.0,4783.0
97,423.0,175.0,2215.0,192.0,834,3612,4908.0,485.0,2775.0,636.0,543,7831,7582,13.0,3795,1197,95.0,2049.0,144.0,644.0,56.0,1682.0,6.0,568.0,7840.0,5.0,1000.0,174.0,1112.0,2299,7656.0,801,780,8.0,970.0,45.0,1148,226.0,504.0,1516.0,2283.0,4775.0
98,418.0,173.0,2228.0,190.0,827,3634,4854.0,487.0,2780.0,652.0,539,7800,7565,14.0,3766,1200,98.0,2058.0,142.0,613.0,58.0,1689.0,6.0,572.0,7776.0,6.0,1003.0,172.0,1104.0,2276,7725.0,803,787,8.0,980.0,45.0,1139,220.0,500.0,1515.0,2286.0,4626.0
99,418.0,171.0,2214.0,190.0,845,3567,4762.0,473.0,2741.0,631.0,540,7603,7424,13.0,3735,1181,95.0,1972.0,148.0,592.0,66.0,1677.0,5.0,560.0,7649.0,6.0,988.0,176.0,1102.0,2314,7644.0,809,771,8.0,954.0,43.0,1140,223.0,497.0,1549.0,2194.0,4534.0
100,408.0,173.0,2221.0,192.0,868,3582,4841.0,479.0,2805.0,649.0,551,7610,7439,14.0,3721,1180,100.0,2017.0,154.0,604.0,68.0,1713.0,6.0,557.0,7817.0,6.0,999.0,183.0,1095.0,2414,7700.0,789,799,7.0,960.0,40.0,1198,241.0,502.0,1574.0,2252.0,4666.0
101,403.0,176.0,2227.0,186.0,874,3525,4806.0,467.0,2764.0,648.0,555,7583,7566,14.0,3760,1199,102.0,2040.0,147.0,595.0,73.0,1678.0,5.0,577.0,7659.0,7.0,955.0,180.0,1151.0,2411,7796.0,789,798,7.0,965.0,42.0,1185,254.0,489.0,1535.0,2255.0,4631.0
102,404.0,163.0,2140.0,181.0,874,3461,4745.0,462.0,2668.0,643.0,529,7493,7319,14.0,3710,1181,98.0,2017.0,149.0,600.0,74.0,1669.0,6.0,568.0,7561.0,7.0,912.0,180.0,1074.0,2335,7576.0,778,803,7.0,965.0,43.0,1187,251.0,497.0,1528.0,2203.0,4741.0
103,395.0,159.0,2107.0,181.0,874,3398,4642.0,460.0,2625.0,634.0,522,7402,7223,13.0,3685,1202,96.0,2015.0,145.0,612.0,73.0,1642.0,6.0,570.0,7464.0,7.0,916.0,156.0,1041.0,2238,7291.0,759,801,7.0,961.0,43.0,1183,249.0,491.0,1496.0,2151.0,4688.0
104,408.0,163.0,2108.0,176.0,866,3402,4524.0,454.0,2646.0,641.0,529,7369,7139,13.0,3718,1191,95.0,2036.0,146.0,628.0,74.0,1585.0,6.0,564.0,7440.0,7.0,850.0,159.0,1027.0,2261,7210.0,764,785,7.0,976.0,45.0,1190,254.0,463.0,1475.0,2158.0,4752.0
105,409.0,159.0,2084.0,172.0,854,3292,4433.0,434.0,2568.0,636.0,525,7135,7076,14.0,3655,1175,98.0,1992.0,148.0,632.0,74.0,1519.0,6.0,557.0,7281.0,7.0,861.0,154.0,964.0,2239,6985.0,764,772,6.0,970.0,43.0,1177,234.0,454.0,1464.0,2102.0,4645.0
106,427.0,163.0,2109.0,169.0,863,3438,4427.0,431.0,2594.0,621.0,548,7437,7418,13.0,3745,1188,100.0,2064.0,156.0,622.0,75.0,1563.0,5.0,490.0,7421.0,7.0,879.0,158.0,986.0,2282,7203.0,794,782,7.0,1058.0,43.0,1165,239.0,398.0,1497.0,2133.0,4663.0
107,417.0,163.0,2077.0,172.0,859,3416,4324.0,406.0,2505.0,592.0,536,7307,7256,14.0,3712,1152,97.0,2065.0,149.0,644.0,74.0,1472.0,5.0,540.0,7123.0,7.0,845.0,159.0,931.0,2179,6998.0,781,794,6.0,1084.0,37.0,1124,237.0,391.0,1514.0,2104.0,4634.0
108,430.0,171.0,2137.0,181.0,901,3552,4534.0,418.0,2648.0,592.0,554,7486,7742,15.0,3749,1173,97.0,2107.0,165.0,699.0,73.0,1497.0,7.0,592.0,7452.0,7.0,834.0,171.0,898.0,2251,7362.0,850,835,8.0,1167.0,37.0,1146,248.0,412.0,1610.0,2221.0,4957.0
109,438.0,177.0,2202.0,184.0,913,3635,4527.0,418.0,2680.0,640.0,561,7659,7813,15.0,3850,1165,96.0,2119.0,165.0,694.0,75.0,1517.0,7.0,598.0,7510.0,7.0,778.0,178.0,904.0,2371,7427.0,881,844,7.0,1209.0,39.0,1189,252.0,414.0,1648.0,2350.0,4921.0
110,432.0,178.0,2266.0,184.0,935,3691,4642.0,416.0,2713.0,645.0,560,7637,7705,17.0,3892,1186,96.0,2107.0,171.0,706.0,84.0,1569.0,7.0,649.0,7734.0,8.0,772.0,188.0,916.0,2398,7629.0,892,845,7.0,1190.0,38.0,1270,252.0,402.0,1678.0,2389.0,4926.0
111,437.0,179.0,2256.0,197.0,956,3784,4585.0,422.0,2707.0,645.0,587,7783,7802,17.0,3974,1189,96.0,2125.0,170.0,713.0,90.0,1586.0,7.0,590.0,7747.0,9.0,786.0,204.0,927.0,2449,7574.0,899,851,8.0,1197.0,39.0,1316,257.0,401.0,1687.0,2427.0,5190.0
112,449.0,177.0,2337.0,203.0,954,3855,4551.0,430.0,2775.0,656.0,613,7735,7739,16.0,4001,1198,98.0,2115.0,173.0,694.0,90.0,1618.0,7.0,564.0,7678.0,10.0,835.0,231.0,896.0,2480,7518.0,905,849,7.0,1204.0,40.0,1362,259.0,404.0,1700.0,2518.0,5381.0
113,438.0,169.0,2307.0,196.0,944,3812,4515.0,429.0,2794.0,655.0,619,7534,7558,16.0,3917,1163,97.0,2091.0,170.0,680.0,90.0,1597.0,6.0,559.0,7677.0,10.0,817.0,211.0,901.0,2473,7477.0,923,847,7.0,1201.0,40.0,1393,259.0,399.0,1688.0,2506.0,5332.0
114,450.0,169.0,2328.0,202.0,972,3837,4515.0,437.0,2774.0,682.0,652,7795,7877,15.0,4023,1169,94.0,2130.0,186.0,660.0,90.0,1577.0,7.0,565.0,7783.0,10.0,828.0,216.0,918.0,2538,7549.0,942,863,7.0,1221.0,35.0,1430,264.0,405.0,1707.0,2478.0,5316.0
115,438.0,163.0,2304.0,208.0,983,3843,4532.0,434.0,2741.0,683.0,645,7617,7797,14.0,4051,1158,92.0,2132.0,189.0,686.0,90.0,1611.0,5.0,586.0,7735.0,10.0,831.0,217.0,908.0,2538,7646.0,963,867,6.0,1201.0,35.0,1424,263.0,405.0,1696.0,2577.0,5174.0
116,448.0,170.0,2363.0,210.0,987,3778,4483.0,431.0,2687.0,675.0,661,7543,7663,13.0,4134,1168,93.0,2104.0,193.0,688.0,87.0,1624.0,6.0,617.0,7565.0,10.0,792.0,218.0,854.0,2359,7519.0,998,843,6.0,1192.0,37.0,1465,263.0,375.0,1666.0,2407.0,5002.0
117,457.0,169.0,2410.0,212.0,961,3736,4462.0,440.0,2751.0,670.0,665,7385,7299,14.0,4188,1133,91.0,2092.0,190.0,693.0,88.0,1640.0,7.0,637.0,7650.0,10.0,799.0,168.0,877.0,2359,7433.0,969,850,5.0,1192.0,37.0,1473,261.0,379.0,1668.0,2450.0,4852.0
118,449.0,164.0,2426.0,210.0,969,3762,4505.0,443.0,2768.0,674.0,675,7533,7402,13.0,4277,1136,90.0,2075.0,193.0,682.0,90.0,1656.0,7.0,640.0,7679.0,10.0,803.0,168.0,889.0,2376,7397.0,904,872,6.0,1186.0,40.0,1427,238.0,377.0,1671.0,2483.0,4656.0
119,470.0,170.0,2503.0,215.0,994,3722,4538.0,449.0,2837.0,686.0,664,7598,7336,13.0,4395,1158,91.0,2125.0,192.0,683.0,89.0,1694.0,7.0,668.0,7822.0,10.0,789.0,170.0,920.0,2405,7630.0,944,902,6.0,1232.0,39.0,1467,238.0,381.0,1672.0,2555.0,4878.0
120,480.0,169.0,2496.0,204.0,964,3565,4407.0,441.0,2784.0,686.0,656,3338,7161,14.0,4386,1166,88.0,2071.0,193.0,683.0,63.0,1738.0,7.0,663.0,7529.0,9.0,767.0,172.0,917.0,2372,7417.0,930,886,5.0,1184.0,39.0,1416,234.0,401.0,1653.0,2476.0,4904.0
121,484.0,171.0,2561.0,209.0,948,3436,4380.0,436.0,2760.0,692.0,660,6926,7078,14.0,4373,1183,84.0,2033.0,193.0,683.0,63.0,1695.0,8.0,669.0,7476.0,9.0,767.0,168.0,923.0,2452,7463.0,965,860,5.0,1134.0,44.0,1404,240.0,400.0,1614.0,2532.0,4868.0
122,522.0,199.0,3026.0,225.0,1032,3630,5169.0,479.0,2945.0,746.0,688,7486,7362,16.0,4951,1249,98.0,2264.0,203.0,689.0,71.0,1956.0,12.0,710.0,7621.0,9.0,893.0,180.0,1068.0,2687,7608.0,1060,920,5.0,1195.0,59.0,1513,260.0,399.0,1705.0,2587.0,4985.0
123,545.0,225.0,3408.0,313.0,1296,5403,5734.0,523.0,3169.0,859.0,700,7773,7828,18.0,5511,1380,97.0,2528.0,239.0,790.0,87.0,2272.0,13.0,749.0,7804.0,11.0,1097.0,205.0,1236.0,2860,7782.0,1217,1005,5.0,1430.0,65.0,1616,276.0,419.0,2177.0,3251.0,6054.0
124,559.0,236.0,3457.0,359.0,1424,6140,5805.0,523.0,3192.0,891.0,716,7828,7805,18.0,5630,1392,99.0,2540.0,255.0,829.0,90.0,2403.0,13.0,736.0,7894.0,11.0,1136.0,212.0,1261.0,2912,7734.0,1238,1068,6.0,1647.0,65.0,1582,283.0,422.0,2362.0,3418.0,6508.0
125,549.0,234.0,3471.0,363.0,1420,6196,5728.0,503.0,3186.0,885.0,715,7685,7660,19.0,5595,1382,98.0,2538.0,259.0,854.0,91.0,2381.0,11.0,733.0,7721.0,11.0,1160.0,209.0,1263.0,2889,7637.0,1246,1057,6.0,1655.0,66.0,1603,282.0,414.0,2352.0,3419.0,6560.0
126,561.0,239.0,3514.0,365.0,1427,6246,5714.0,505.0,3192.0,888.0,727,7771,7679,20.0,5570,1351,99.0,2591.0,261.0,855.0,97.0,2365.0,12.0,732.0,7758.0,12.0,1170.0,212.0,1272.0,2904,7631.0,1244,1057,6.0,1650.0,66.0,1598,282.0,411.0,2375.0,3422.0,6618.0
127,558.0,240.0,3507.0,362.0,1426,6204,5324.0,460.0,3016.0,881.0,728,7739,7672,20.0,5583,1330,99.0,2598.0,259.0,857.0,99.0,2356.0,10.0,726.0,7590.0,12.0,1170.0,223.0,1263.0,2894,7468.0,1230,1033,6.0,1627.0,68.0,1608,280.0,412.0,2366.0,3420.0,6528.0
128,573.0,244.0,3569.0,361.0,1437,6126,5485.0,470.0,3107.0,888.0,718,7575,7441,20.0,5550,1344,98.0,2582.0,262.0,876.0,97.0,2369.0,10.0,730.0,7583.0,12.0,1171.0,233.0,1271.0,2910,7507.0,1220,1010,5.0,1630.0,67.0,1617,282.0,426.0,2386.0,3305.0,6589.0
129,579.0,235.0,3470.0,365.0,1424,6069,5452.0,467.0,3068.0,855.0,715,7367,7330,20.0,5513,1320,95.0,2462.0,257.0,851.0,125.0,2345.0,10.0,708.0,7151.0,12.0,1139.0,230.0,1233.0,2910,7203.0,1169,992,6.0,1634.0,67.0,1571,279.0,401.0,2287.0,3322.0,6142.0
130,586.0,243.0,3470.0,348.0,1394,6021,5471.0,469.0,3095.0,857.0,718,7339,7062,20.0,5433,1311,98.0,2463.0,254.0,859.0,139.0,2371.0,11.0,720.0,7145.0,12.0,1105.0,231.0,1187.0,2928,7113.0,1171,992,6.0,1702.0,68.0,1560,281.0,358.0,2279.0,3233.0,6141.0
131,583.0,239.0,3431.0,341.0,1374,5977,5441.0,464.0,3084.0,876.0,707,7344,6982,20.0,5367,1294,96.0,2461.0,253.0,859.0,136.0,2382.0,11.0,714.0,7076.0,11.0,1103.0,231.0,1194.0,2922,7033.0,1164,985,6.0,1659.0,68.0,1548,280.0,361.0,2272.0,3233.0,6106.0
132,569.0,242.0,3351.0,343.0,1371,5992,5419.0,462.0,3125.0,877.0,705,7373,6953,20.0,5268,1290,92.0,2474.0,246.0,865.0,139.0,2367.0,11.0,711.0,7059.0,12.0,1102.0,233.0,1196.0,2946,7023.0,1148,963,6.0,1671.0,68.0,1529,279.0,364.0,2222.0,3151.0,6144.0
133,553.0,238.0,3315.0,337.0,1370,5962,5394.0,452.0,3146.0,886.0,710,7543,6957,20.0,5259,1254,92.0,2427.0,241.0,872.0,136.0,2380.0,10.0,705.0,6954.0,13.0,1019.0,228.0,1241.0,2894,6790.0,1134,947,6.0,1653.0,75.0,1550,228.0,400.0,2119.0,3150.0,6089.0
134,557.0,241.0,3308.0,330.0,1368,5870,5458.0,452.0,3130.0,881.0,709,7639,6815,19.0,5271,1267,92.0,2417.0,241.0,871.0,137.0,2358.0,10.0,695.0,6912.0,13.0,1016.0,233.0,1285.0,2881,6672.0,1129,943,6.0,1669.0,76.0,1568,234.0,406.0,2131.0,3151.0,6061.0
135,558.0,228.0,3302.0,349.0,1413,5956,5832.0,464.0,3328.0,883.0,736,7851,7301,21.0,5433,1305,104.0,2430.0,248.0,884.0,137.0,2443.0,11.0,705.0,6125.0,13.0,875.0,236.0,1356.0,2952,5550.0,1029,838,5.0,1726.0,80.0,1695,237.0,421.0,2197.0,3126.0,6186.0
136,552.0,228.0,3205.0,348.0,1403,5912,5823.0,455.0,3367.0,881.0,730,7805,7409,20.0,5473,1281,106.0,2378.0,252.0,873.0,139.0,2435.0,10.0,709.0,5996.0,13.0,867.0,238.0,1370.0,3017,5079.0,933,792,5.0,1763.0,78.0,1749,231.0,400.0,2188.0,3080.0,6028.0
137,551.0,224.0,3223.0,346.0,1413,5923,5920.0,467.0,3368.0,872.0,727,7784,7527,21.0,5510,1265,104.0,2386.0,251.0,862.0,138.0,2452.0,10.0,712.0,6202.0,13.0,880.0,227.0,1367.0,2927,5327.0,966,837,5.0,1781.0,79.0,1772,227.0,398.0,2202.0,3136.0,6051.0
138,554.0,237.0,3280.0,351.0,1438,6285,6083.0,470.0,3612.0,751.0,739,7877,7646,22.0,5809,1327,112.0,2509.0,244.0,930.0,144.0,2472.0,11.0,725.0,6296.0,13.0,889.0,228.0,1444.0,3095,5457.0,1018,860,5.0,1786.0,80.0,1817,225.0,453.0,2196.0,3105.0,6003.0
139,580.0,250.0,3420.0,370.0,1523,7093,7208.0,526.0,4029.0,833.0,779,7897,7906,27.0,6651,1371,130.0,2973.0,275.0,1088.0,175.0,2612.0,11.0,816.0,7038.0,15.0,989.0,246.0,1623.0,3301,6109.0,1151,1020,5.0,1871.0,80.0,1965,248.0,453.0,2622.0,3560.0,6405.0
140,593.0,253.0,3417.0,373.0,1550,7135,7441.0,551.0,3999.0,853.0,790,7840,7886,28.0,6855,1376,131.0,2995.0,275.0,1124.0,179.0,2635.0,10.0,878.0,7242.0,15.0,987.0,250.0,1651.0,3293,6167.0,1159,1065,5.0,1909.0,80.0,1982,256.0,467.0,2720.0,3782.0,6482.0
141,582.0,247.0,3458.0,377.0,1598,7222,7727.0,548.0,3930.0,898.0,819,7802,7880,29.0,7107,1384,136.0,3124.0,263.0,1079.0,184.0,2659.0,12.0,850.0,7457.0,20.0,1020.0,255.0,1770.0,3414,6371.0,1177,1113,5.0,1935.0,79.0,2016,257.0,496.0,2815.0,3887.0,6544.0
142,575.0,247.0,3428.0,372.0,1574,7147,7663.0,542.0,3890.0,934.0,809,7694,7807,29.0,7070,1357,127.0,3139.0,260.0,1079.0,180.0,2555.0,10.0,839.0,7442.0,19.0,1036.0,253.0,1771.0,3376,6443.0,1192,1111,6.0,1932.0,76.0,2006,269.0,498.0,2792.0,3899.0,6431.0
143,545.0,231.0,3447.0,375.0,1560,7125,7648.0,535.0,3878.0,965.0,810,7766,7878,30.0,7001,1352,134.0,3160.0,240.0,1029.0,178.0,2409.0,11.0,860.0,7274.0,16.0,1037.0,257.0,1775.0,3450,6435.0,1209,1088,6.0,1941.0,75.0,2013,263.0,501.0,2761.0,3794.0,6484.0
144,526.0,224.0,3360.0,354.0,1520,6873,7444.0,525.0,3813.0,938.0,772,7779,7798,28.0,6971,1266,116.0,3032.0,245.0,1035.0,179.0,2304.0,11.0,844.0,6816.0,17.0,979.0,259.0,1694.0,3478,6265.0,1198,1091,5.0,1882.0,75.0,1977,260.0,496.0,2755.0,3802.0,6423.0
145,518.0,226.0,3275.0,356.0,1524,6861,7426.0,513.0,3750.0,935.0,752,7729,7774,27.0,6931,1265,113.0,3042.0,241.0,1023.0,183.0,2317.0,10.0,863.0,6464.0,17.0,926.0,255.0,1695.0,3517,6284.0,1199,1101,6.0,1868.0,66.0,1920,254.0,475.0,2755.0,3790.0,6357.0
146,519.0,229.0,3230.0,345.0,1499,6855,7430.0,498.0,3708.0,980.0,764,7773,7881,27.0,6816,1259,117.0,3104.0,237.0,1020.0,194.0,2286.0,10.0,855.0,6444.0,18.0,921.0,262.0,1734.0,3581,6353.0,1209,1090,5.0,1860.0,68.0,1939,261.0,486.0,2763.0,3814.0,6565.0
147,533.0,239.0,3248.0,351.0,1530,6938,7411.0,501.0,3672.0,974.0,758,7799,7858,27.0,6840,1259,118.0,3125.0,239.0,1015.0,190.0,2315.0,8.0,840.0,6710.0,17.0,951.0,258.0,1754.0,3706,6303.0,1214,1101,4.0,1904.0,66.0,1942,264.0,477.0,2748.0,3902.0,6294.0
148,548.0,246.0,3324.0,353.0,1545,7156,7516.0,512.0,3771.0,992.0,765,7910,7954,28.0,6965,1275,122.0,3178.0,240.0,1025.0,186.0,2375.0,10.0,872.0,6988.0,19.0,968.0,262.0,1775.0,3796,6427.0,1235,1125,5.0,1954.0,67.0,1987,267.0,520.0,2788.0,4031.0,6365.0
149,553.0,244.0,3313.0,359.0,1580,7182,7521.0,509.0,3777.0,982.0,709,7677,7852,28.0,6955,1271,122.0,3175.0,243.0,1041.0,186.0,2361.0,10.0,874.0,7059.0,19.0,964.0,262.0,1769.0,3793,6237.0,1248,1122,5.0,1947.0,68.0,1976,265.0,520.0,2768.0,3834.0,6349.0
150,558.0,245.0,3404.0,375.0,1585,7198,7590.0,516.0,3787.0,985.0,739,7746,7790,29.0,7080,1283,123.0,3210.0,243.0,1050.0,186.0,2383.0,9.0,877.0,6977.0,19.0,904.0,263.0,1809.0,3810,6275.0,1268,1150,5.0,1928.0,70.0,2020,251.0,533.0,2794.0,3883.0,6525.0
151,574.0,249.0,3425.0,378.0,1590,7228,7599.0,518.0,3804.0,961.0,750,7736,7847,29.0,7135,1287,125.0,3245.0,244.0,1057.0,187.0,2392.0,10.0,879.0,7013.0,19.0,912.0,263.0,1824.0,3785,6305.0,1297,1181,5.0,1930.0,69.0,2007,249.0,535.0,2765.0,3992.0,6568.0
152,589.0,252.0,3428.0,379.0,1592,7339,7667.0,522.0,3893.0,987.0,768,7751,7772,27.0,7196,1311,118.0,3179.0,246.0,1069.0,190.0,2395.0,10.0,882.0,6936.0,19.0,947.0,265.0,1828.0,3742,6468.0,1304,1218,5.0,1970.0,70.0,2057,250.0,543.0,2801.0,4151.0,6657.0
153,583.0,248.0,3406.0,382.0,1549,7281,7640.0,522.0,3829.0,981.0,773,7734,7623,27.0,7182,1311,117.0,3151.0,247.0,1058.0,182.0,2385.0,10.0,827.0,6922.0,18.0,944.0,257.0,1686.0,3695,6472.0,1302,1240,5.0,1958.0,71.0,2061,248.0,544.0,2802.0,4190.0,6567.0
154,602.0,251.0,3317.0,390.0,1542,7243,7616.0,465.0,3686.0,975.0,781,7812,7432,26.0,7313,1288,118.0,3039.0,250.0,1015.0,191.0,2353.0,10.0,821.0,6778.0,20.0,951.0,261.0,1681.0,3630,6532.0,1268,1240,5.0,1970.0,72.0,2044,235.0,546.0,2825.0,4275.0,6242.0
155,596.0,251.0,3322.0,387.0,1537,7194,7563.0,451.0,3590.0,966.0,775,7770,7386,25.0,7321,1289,107.0,2981.0,250.0,1022.0,191.0,2353.0,10.0,806.0,6668.0,20.0,972.0,263.0,1673.0,3612,6514.0,1259,1235,4.0,1983.0,72.0,2031,231.0,543.0,2854.0,4352.0,6145.0
156,610.0,262.0,3397.0,387.0,1565,7290,7610.0,460.0,3501.0,905.0,783,7900,7639,27.0,7466,1314,110.0,3022.0,247.0,1066.0,191.0,2353.0,10.0,805.0,6512.0,21.0,1002.0,266.0,1688.0,3671,6579.0,1274,1241,6.0,2045.0,73.0,2077,237.0,546.0,2893.0,4414.0,6189.0
157,622.0,264.0,3418.0,389.0,1562,7252,7614.0,448.0,3541.0,932.0,782,7888,7743,27.0,7483,1287,110.0,2948.0,255.0,1064.0,193.0,2341.0,10.0,798.0,6507.0,21.0,930.0,265.0,1700.0,3645,6703.0,1279,1261,6.0,2043.0,72.0,2068,237.0,546.0,2873.0,4366.0,6177.0
158,618.0,260.0,3405.0,380.0,1546,7234,7481.0,441.0,3512.0,918.0,756,7719,7703,25.0,7428,1277,107.0,2938.0,254.0,1054.0,187.0,2312.0,9.0,770.0,6226.0,21.0,931.0,261.0,1679.0,3525,6594.0,1269,1255,5.0,1979.0,73.0,2024,233.0,545.0,2807.0,4276.0,5988.0
159,608.0,245.0,3379.0,375.0,1547,7197,7396.0,433.0,3397.0,870.0,764,7791,7887,26.0,7375,1184,113.0,2841.0,254.0,1097.0,192.0,2284.0,10.0,791.0,6073.0,21.0,938.0,259.0,1647.0,3515,6679.0,1261,1241,6.0,1996.0,72.0,2056,235.0,569.0,2838.0,4214.0,6023.0
160,604.0,248.0,3361.0,374.0,1560,7210,7514.0,430.0,3397.0,867.0,786,7025,7899,28.0,7436,1195,113.0,2845.0,259.0,1123.0,195.0,2252.0,8.0,787.0,6144.0,19.0,898.0,256.0,1656.0,3508,6692.0,1236,1210,5.0,1992.0,70.0,2055,237.0,520.0,2863.0,4250.0,6015.0
161,605.0,247.0,3403.0,376.0,1559,7253,7405.0,431.0,3381.0,909.0,787,7764,7773,28.0,7404,1199,113.0,2821.0,264.0,1106.0,195.0,2248.0,10.0,775.0,6240.0,21.0,919.0,258.0,1653.0,3567,6594.0,1239,1218,7.0,1911.0,73.0,2053,238.0,550.0,2799.0,4198.0,6122.0
162,597.0,250.0,3412.0,369.0,1561,7229,7340.0,433.0,3269.0,911.0,795,7783,7617,27.0,7359,1206,113.0,2733.0,271.0,1122.0,195.0,2255.0,9.0,794.0,6292.0,21.0,920.0,258.0,1647.0,3578,6670.0,1224,1213,7.0,1888.0,76.0,2086,240.0,551.0,2726.0,4239.0,6139.0
